movie_id,predictions
21465561,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17578735,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3135310,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70091,0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30558774,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35790655,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15522092,0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
9850876,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
11279152,0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
21997689,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2456941,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
27359507,0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
10332554,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10995901,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
19496914,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21099947,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
21654511,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9198608,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
6764425,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5988501,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4989559,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29434234,0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
25434917,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
5316735,1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
16967207,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
13931147,0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
32014207,1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
11477710,1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
12058465,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20239110,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9505271,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4347027,0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0
7027409,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1569634,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32809045,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11286804,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2367208,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26720310,0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0
20130701,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21407170,0 1 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0
34414516,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1488066,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3826817,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25827961,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5082101,1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
15662990,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
31655197,0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0
18999434,1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14143964,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
1456329,0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0
205400,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3440849,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3303413,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
29128744,0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6139424,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
775421,0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
2962736,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
982874,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4180595,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
634114,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32842780,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34982179,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13549802,1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
27695067,1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
20948918,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2702787,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
31323853,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
28252472,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9765282,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14871898,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25496382,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19343738,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22805715,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3932174,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
9422274,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
32070681,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
10196144,1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
7128210,1 0 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 1 0 0
10564861,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3604814,1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
8938925,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26483188,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2646948,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3260698,0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34299596,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
277713,0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
15604503,1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32720855,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5125674,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
30319579,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4390109,1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
5696691,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
35495058,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
12178995,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10824285,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
20691181,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9457642,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6000210,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4667507,0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0
25526308,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1508787,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30540674,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34750408,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
31304298,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9907279,0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
66853,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13814165,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11186374,0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
255931,0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
29629913,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11625269,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10639879,0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0
31106274,1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
20581421,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14195429,1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
5604840,0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
1644429,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23819161,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2926860,0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
34613355,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26428662,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12605892,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19746061,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6143174,1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
4881121,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3868207,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
32817768,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9215002,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
12121822,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3524655,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
27762733,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1504619,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
9057005,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5128035,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25913752,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32383881,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
32723891,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11251963,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
24384740,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
680398,0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
12224834,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4884523,1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
31044553,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21589124,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
633531,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
76331,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3258852,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6947418,0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
17953532,0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
1364070,0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
142911,1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17366149,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21052275,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0
7990625,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4280890,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2952125,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
8713368,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9446637,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
14255798,0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
16233363,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
464189,0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0
1466657,1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
18258415,1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
13273083,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
25080984,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5440243,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
19396361,0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0
21426146,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27947243,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35494723,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7661542,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
24659838,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28335578,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
14661434,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5807082,0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0
32862650,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35288836,0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
19876761,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25721019,1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
21102984,1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
18623851,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
19273598,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10932642,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17733106,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12588275,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26262913,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
3503363,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9121908,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9381820,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21620211,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
34942818,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9111772,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14141235,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
336808,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10813763,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35532570,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
5340151,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
7053488,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20222480,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
29584867,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18978038,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36015368,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1425444,0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
2042539,0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2523070,1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
9477007,0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0
28028689,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15830410,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
469813,0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
300972,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25009958,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
193862,0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10612031,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6795160,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8391403,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
20783851,1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
21321046,1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
30636427,1 0 0 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0
3414692,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29588452,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30845953,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
9415844,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
24829235,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35565471,1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
9737671,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
3742549,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32750551,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4519654,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
629350,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21142046,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9893014,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3875986,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
14836463,1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
11312191,0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
749718,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3569957,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
5973874,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
8126959,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
12145390,1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
242539,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26282515,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15086146,1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8162204,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30715080,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
19773013,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
7653582,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18084708,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10560346,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
15084442,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2005101,1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
28322355,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5895363,0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0
26383573,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22607311,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34191227,1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
5892193,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14736880,0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
19931072,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1658777,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3721343,1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
27996231,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23752629,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25900138,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32250104,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
9162738,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
3156227,0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0
36090388,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33100124,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34809799,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
21531637,0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0
3148833,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
370064,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
19398747,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4549179,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
17653561,1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3150498,0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
27965599,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11952667,1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
2876564,1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0
193847,1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6446061,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
3084973,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23233876,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30351490,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33066426,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17623115,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21382951,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1065748,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13019686,1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
25052188,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32091063,1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
10466367,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18472115,1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
10640149,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
181353,1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
8870325,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8934867,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30437887,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19509747,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5759874,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
982226,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
10690185,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9411697,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
29062573,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23788777,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
733213,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
24185486,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24475500,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
19454994,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28854501,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2470904,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18033896,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3759292,0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0
570240,0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0
17625647,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
19107204,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
2161222,1 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
473273,0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0
