movie_id,predictions
5221632,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
22365569,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6476067,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
11440428,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
24652963,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
21127928,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6818007,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
1365409,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
2543976,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
12780242,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
18254543,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
8811213,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
18279599,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
29526153,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
864217,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
6777103,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
14609895,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
146908,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
23691191,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
24273686,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9489041,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
20601439,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
18849333,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
3785094,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7882413,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
4822531,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
31157082,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
32361431,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
18983347,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
26723019,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
4430454,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
9877595,1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0
12083008,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23266854,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
11341340,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
21055071,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
24390203,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28602603,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
2008260,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5776001,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
17607081,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
5209755,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
24486141,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
2382272,1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
31708392,1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0
21917672,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
10814964,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
31499768,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
28712530,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
31191566,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
1750723,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
6492028,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
11962404,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23675212,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
10306502,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
19931769,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1075838,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3602322,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
61530,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
23393578,1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0
22660896,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
12595470,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
4158862,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
7788006,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
4704156,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
7301722,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
3004593,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
9409095,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
2771792,1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
9442685,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32934800,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
22154516,1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4717823,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
2916428,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
23949470,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
25399151,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
24437207,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
8855335,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
32565925,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
1371186,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
22561914,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
29865278,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
917363,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
11132239,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14686017,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
26665823,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
10531330,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
3493556,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27839884,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
32484499,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28051279,1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33339970,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
8160070,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
23666508,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
18046658,1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
2237779,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
17833519,1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0
2324795,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21958806,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
29413725,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
676660,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
24962519,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
4194975,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
8777319,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
20529023,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
19654512,1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
31497668,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9535585,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
17945020,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1830431,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
3990377,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16201787,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
9650057,1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0
7699027,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
1714514,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
21673015,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2019694,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
27405104,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
2235129,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19411945,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
12015098,1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0
4986536,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
18792471,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
28869194,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
12130531,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
6664640,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
7060705,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
5916229,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2427210,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
27415086,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
5533243,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
10370634,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
32859140,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1944643,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
690042,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10279413,1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0
8168406,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2965435,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33061601,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
28326873,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6080251,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1
36406869,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
9425270,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
28745539,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
30875295,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
30244847,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
3359825,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
2399430,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
11669338,1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0
1167186,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
26695566,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7612646,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29181041,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1398485,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
17673063,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
3274109,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
8357847,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
4056040,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
19979259,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
3566967,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1428955,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
142482,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
24168707,1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0
5134517,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
9326561,1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0
17016725,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
17455543,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
7588268,1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0
23092690,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
15314660,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
14790659,1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0
2493274,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2843663,1 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
4094105,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1975043,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2820813,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
10874751,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34521846,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
29570679,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
2424380,1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0
1769282,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
11634528,1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
31243901,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
11728170,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
8119369,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
35936621,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
18769044,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
35916354,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
9443302,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
677394,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
709391,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
27232327,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1295735,1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0
15313145,1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
1494429,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
844315,1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0
258732,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
1301663,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
683428,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
33155930,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573570,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
5553187,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
3528700,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
6584119,1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0
25344779,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9782429,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
174437,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
12555863,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
20329839,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
799030,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
18206216,1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
1380903,1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
31326696,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
24733835,1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
28054698,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
23295795,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
27019957,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
15825607,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
15789679,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9985474,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
33269907,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
32520115,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
6831613,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
1863122,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
8906897,1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1
417479,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24408933,1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
362045,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
29397587,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
901563,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
30885871,1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
16276404,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2482322,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
16166246,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
13093923,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
22410144,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
3151903,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
17082868,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
24115407,1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4490437,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
12048544,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
578001,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
21488473,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
9597495,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
35204352,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
10888233,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
294520,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1862139,1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0
12685170,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2957732,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13374572,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
2753408,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
11272068,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
11332969,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
17728854,1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
6745357,1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
9855336,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
3863665,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
7661570,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
30626695,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
10708743,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
438547,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
20599473,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
2450375,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35468086,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
28657324,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
18165825,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
7266768,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
26839237,1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0
23593226,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
20157657,1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
29950047,1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1453549,1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0
1178011,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
31322561,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
29398338,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
23609070,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
33388421,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2618462,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
7482786,1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0
18878308,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
26693888,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
5321761,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5565988,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
24644162,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
19615593,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
12607294,1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
20768445,1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
745100,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
19768754,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4091931,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
9566099,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34952682,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
31197541,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
458890,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1586160,1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
31453213,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
26091760,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
21369620,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
924179,1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
23276045,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
15103522,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
30743660,1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
23627704,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
8972250,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
15962521,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
31744249,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
10845420,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
16260144,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5747105,1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
1470989,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
21038957,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
8485902,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
1160958,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
7180621,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
6794558,1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2002403,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
11241120,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
